suspicious_node,manual_label,info,operation,relevant_node,relevant_type,relevant_info
528669,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-wal'},EVENT_OPEN,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528669,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-wal'},EVENT_UNLINK,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528669,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-wal'},EVENT_OPEN,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_WRITE,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_WRITE,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_WRITE,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_WRITE,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_UNLINK,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_WRITE,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_OPEN,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_WRITE,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_WRITE,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528670,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/webappsstore.sqlite-shm'},EVENT_WRITE,228738,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528671,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-wal'},EVENT_OPEN,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528671,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-wal'},EVENT_UNLINK,228750,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528671,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-wal'},EVENT_OPEN,228739,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_WRITE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_WRITE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_WRITE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_WRITE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_OPEN,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_WRITE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_WRITE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_UNLINK,228750,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_WRITE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
528672,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-shm'},EVENT_WRITE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
228739,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_READ,643692,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite'}
228739,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_OPEN,528671,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite-wal'}
228739,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_READ,643692,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite'}
228739,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_READ,643692,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite'}
228739,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_READ,643692,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite'}
228739,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_CLONE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
228739,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_OPEN,643692,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite'}
228739,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_READ,643692,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/places.sqlite'}
528675,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/xulstore.json.tmp'},EVENT_OPEN,228727,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528675,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/xulstore.json.tmp'},EVENT_WRITE,228727,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_CLONE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_OPEN,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228740,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_WRITE,528677,unknown,File{'path': '/tmp/mozilla_admin0/jAG_iSHt.bin.part'}
228741,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_CLONE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28452,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43074', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
228742,0,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}",EVENT_CLONE,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_SENDTO,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
28453,0,"Netflow{'src_addr': '128.55.12.110', 'src_port': '43075', 'dst_addr': '128.55.12.73', 'dst_port': '143'}",EVENT_RECVFROM,228703,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_UNLINK,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_READ,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_OPEN,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528678,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_OPEN,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_READ,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
528679,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/global-messages-db.sqlite-journal'},EVENT_WRITE,228724,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
